intervention,id_engagement_engin,victime,commune,categorie,id_engin,duree_engin_sur_intervention,heure,jour,,,,
2467990,11637,1,PERREUX-SUR-MARNE (LE),SECOURS A PERSONNE,5352,3133,17,samedi,,,,
4327989,11638,1,NEUILLY-SUR-MARNE,SECOURS A PERSONNE,5352,3381,10,samedi,,,,
4307989,11639,1,COLOMBES,SECOURS A PERSONNE,5358,4612,10,samedi,,,,
5067990,11640,1,BLANC-MESNIL (LE),SECOURS A PERSONNE,5359,4537,10,samedi,,,,
9827989,11641,1,16EME ARRONDISSEMENT,ACCIDENT,5360,3739,1,dimanche,,,,
8327989,11642,0,16EME ARRONDISSEMENT,Autres,5360,856,21,samedi,,,,
727991,11643,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5360,2892,19,samedi,,,,
5917990,11644,0,14EME ARRONDISSEMENT,Autres,5365,859,0,dimanche,,,,
9297989,11645,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5365,2814,23,samedi,,,,
4287992,11646,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,33,4722,12,dimanche,,,,
4717992,11647,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,33,4428,14,dimanche,,,,
4317991,11648,0,LIVRY-GARGAN,ACCIDENT,90,79914,23,dimanche,,,,
887992,11649,0,RUEIL-MALMAISON,INCENDIE,255,79920,20,dimanche,,,,
887992,11650,0,RUEIL-MALMAISON,INCENDIE,255,3791,20,dimanche,,,,
5367992,11651,0,VILLEMOMBLE,Autres,496,1749,16,dimanche,,,,
5547992,11652,0,7EME ARRONDISSEMENT,SECOURS A PERSONNE,673,1175,16,dimanche,,,,
8417992,11653,0,VILLEPINTE,INCENDIE,706,3015,23,dimanche,,,,
9207991,11654,0,20EME ARRONDISSEMENT,Autres,1210,79919,14,dimanche,,,,
3437992,11655,0,11EME ARRONDISSEMENT,Autres,1210,384,9,dimanche,,,,
377992,11656,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,1294,2509,17,dimanche,,,,
9397991,11657,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,1294,2561,18,dimanche,,,,
6287991,11658,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,1442,4066,12,dimanche,,,,
1477992,11659,0,14EME ARRONDISSEMENT,SECOURS A PERSONNE,1527,6,11,dimanche,,,,
6467992,11660,0,AUBERVILLIERS,ACCIDENT,1548,48,19,dimanche,,,,
6777992,11661,0,AUBERVILLIERS,SECOURS A PERSONNE,1548,7,20,dimanche,,,,
8037992,11662,1,TREMBLAY-EN-FRANCE,SECOURS A PERSONNE,1570,2744,22,dimanche,,,,
9917992,11663,0,16EME ARRONDISSEMENT,Autres,1658,19872,14,dimanche,,,,
8247992,11664,0,10EME ARRONDISSEMENT,Autres,1677,1202,23,dimanche,,,,
3087991,11665,0,20EME ARRONDISSEMENT,SECOURS A PERSONNE,2284,3933,16,dimanche,,,,
2687991,11666,0,20EME ARRONDISSEMENT,Autres,2284,2322,20,dimanche,,,,
3607992,11667,0,AUBERVILLIERS,Autres,2287,872,10,dimanche,,,,
6217992,11668,0,RUEIL-MALMAISON,Autres,2288,4165,18,dimanche,,,,
5057985,11669,0,AUBERVILLIERS,INCENDIE,2296,12972,16,jeudi,,,,
3077991,11670,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,2303,7354,15,dimanche,,,,
8727991,11671,0,VILLENEUVE-LA-GARENNE,ACCIDENT,2318,5190,15,dimanche,,,,
6917992,11672,1,GENNEVILLIERS,SECOURS A PERSONNE,2318,4141,20,dimanche,,,,
6067991,11673,0,VILLENEUVE-SAINT-GEORGES,SECOURS A PERSONNE,2322,19,7,dimanche,,,,
6267991,11674,1,VILLENEUVE-SAINT-GEORGES,SECOURS A PERSONNE,2322,3672,12,dimanche,,,,
8417992,11675,0,VILLEPINTE,INCENDIE,2368,3010,23,dimanche,,,,
8207992,11676,1,NOISY-LE-GRAND,ACCIDENT,2403,3942,23,dimanche,,,,
7877992,11677,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,2406,6158,22,dimanche,,,,
827992,11678,0,19EME ARRONDISSEMENT,Autres,2424,2706,19,dimanche,,,,
2267992,11679,0,7EME ARRONDISSEMENT,SECOURS A PERSONNE,2426,2808,16,dimanche,,,,
3497992,11680,0,LE-MESNIL-AMELOT,Autres,2426,79923,9,dimanche,,,,
5847991,11681,0,LEVALLOIS-PERRET,SECOURS A PERSONNE,2470,93,22,dimanche,,,,
4327991,11682,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,2524,3287,23,dimanche,,,,
4117992,11683,0,FRESNES,INCENDIE,2540,4899,11,dimanche,,,,
7227991,11684,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,2551,5150,17,dimanche,,,,
8877991,11685,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,2551,4626,21,dimanche,,,,
7067992,11686,1,8EME ARRONDISSEMENT,SECOURS A PERSONNE,2581,3936,20,dimanche,,,,
6317992,11687,1,7EME ARRONDISSEMENT,SECOURS A PERSONNE,2581,3487,18,dimanche,,,,
2397992,11688,0,12EME ARRONDISSEMENT,SECOURS A PERSONNE,2582,79922,19,dimanche,,,,
3187991,11689,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,2582,2717,19,dimanche,,,,
2517991,11690,1,MONTROUGE,SECOURS A PERSONNE,2587,2697,14,dimanche,,,,
5507991,11691,1,GENTILLY,SECOURS A PERSONNE,2587,3308,13,dimanche,,,,
3387991,11692,0,17EME ARRONDISSEMENT,Autres,2601,1680,23,dimanche,,,,
5737992,11693,0,RUEIL-MALMAISON,Autres,2618,4265,16,dimanche,,,,
7467992,11694,1,RUEIL-MALMAISON,SECOURS A PERSONNE,2618,4537,21,dimanche,,,,
9987992,11695,1,SAINT-CLOUD,SECOURS A PERSONNE,2935,3853,16,dimanche,,,,
107993,11696,1,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,2935,1601,20,dimanche,,,,
8537991,11697,1,DRANCY,SECOURS A PERSONNE,2969,3785,11,dimanche,,,,
6917991,11698,1,DRANCY,SECOURS A PERSONNE,2969,3129,10,dimanche,,,,
4427992,11699,1,BOBIGNY,SECOURS A PERSONNE,2969,4207,12,dimanche,,,,
2587991,11700,1,VITRY-SUR-SEINE,SECOURS A PERSONNE,2971,4707,18,dimanche,,,,
2407992,11701,1,4EME ARRONDISSEMENT,SECOURS A PERSONNE,2976,1460,19,dimanche,,,,
1607992,11702,1,COURBEVOIE,SECOURS A PERSONNE,2979,4787,14,dimanche,,,,
3847992,11703,1,COURBEVOIE,SECOURS A PERSONNE,2979,6618,11,dimanche,,,,
7187991,11704,1,SURESNES,SECOURS A PERSONNE,2991,5965,16,dimanche,,,,
77993,11705,1,MAISONS-ALFORT,SECOURS A PERSONNE,2992,7594,20,dimanche,,,,
7057992,11706,1,GENNEVILLIERS,SECOURS A PERSONNE,3642,2502,20,dimanche,,,,
1267992,11707,1,ASNIERES-SUR-SEINE,SECOURS A PERSONNE,3642,3473,18,dimanche,,,,
7267992,11708,0,15EME ARRONDISSEMENT,INCENDIE,3739,9146,21,dimanche,,,,
3627992,11709,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,3740,2600,10,dimanche,,,,
6437991,11710,1,CLICHY,SECOURS A PERSONNE,3747,4367,15,dimanche,,,,
2447992,11711,1,NEUILLY-SUR-SEINE,SECOURS A PERSONNE,3747,4319,19,dimanche,,,,
7157991,11712,1,VILLIERS-SUR-MARNE,SECOURS A PERSONNE,3748,5224,15,dimanche,,,,
1637992,11713,1,RAINCY (LE),SECOURS A PERSONNE,3749,2373,14,dimanche,,,,
7647991,11714,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,3755,3568,19,dimanche,,,,
8797991,11715,1,TREMBLAY-EN-FRANCE,SECOURS A PERSONNE,3757,4711,17,dimanche,,,,
2457992,11716,1,PIERREFITTE-SUR-SEINE,SECOURS A PERSONNE,3761,965,20,dimanche,,,,
6577991,11717,1,COURNEUVE (LA),SECOURS A PERSONNE,3761,2471,19,dimanche,,,,
7787991,11718,1,PAVILLONS-SOUS-BOIS (LES),SECOURS A PERSONNE,3776,2073,14,dimanche,,,,
4987992,11719,1,PAVILLONS-SOUS-BOIS (LES),SECOURS A PERSONNE,3776,3530,14,dimanche,,,,
9917992,11720,0,16EME ARRONDISSEMENT,Autres,3785,33620,14,dimanche,,,,
3177991,11721,1,AUBERVILLIERS,SECOURS A PERSONNE,3790,1421,18,dimanche,,,,
2437992,11722,1,CRETEIL,SECOURS A PERSONNE,3798,3961,19,dimanche,,,,
7857991,11723,1,SAINT-MAUR-DES-FOSSES,SECOURS A PERSONNE,3798,1122,17,dimanche,,,,
637992,11724,0,PANTIN,Autres,3821,2078,22,dimanche,,,,
4397992,11725,0,COURNEUVE (LA),INCENDIE,3823,71,12,dimanche,,,,
2847989,11726,1,SAINT-MANDE,SECOURS A PERSONNE,3777,4734,19,vendredi,,,,
6947988,11727,0,DRANCY,ACCIDENT,3780,79886,8,vendredi,,,,
5757987,11728,1,SUCY-EN-BRIE,SECOURS A PERSONNE,3780,8766,12,vendredi,,,,
6477987,11729,1,GENNEVILLIERS,ACCIDENT,3797,5575,14,vendredi,,,,
2287989,11730,1,CHAMPIGNY-SUR-MARNE,SECOURS A PERSONNE,3798,3377,21,vendredi,,,,
6767987,11731,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,3830,1785,15,vendredi,,,,
5347987,11732,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,3830,2323,11,vendredi,,,,
6117988,11733,1,VITRY-SUR-SEINE,SECOURS A PERSONNE,3833,2339,22,vendredi,,,,
7807988,11734,1,VILLEJUIF,SECOURS A PERSONNE,3833,5186,23,vendredi,,,,
1437988,11735,0,4EME ARRONDISSEMENT,SECOURS A PERSONNE,3836,3,4,samedi,,,,
1067989,11736,0,13EME ARRONDISSEMENT,SECOURS A PERSONNE,3845,6,3,samedi,,,,
987989,11737,0,5EME ARRONDISSEMENT,SECOURS A PERSONNE,3848,12,23,vendredi,,,,
8677988,11738,0,PIERREFITTE-SUR-SEINE,SECOURS A PERSONNE,3882,6,12,vendredi,,,,
47989,11739,0,CHATILLON,SECOURS A PERSONNE,3882,9,12,vendredi,,,,
4037987,11740,0,LEVALLOIS-PERRET,SECOURS A PERSONNE,3891,4590,7,vendredi,,,,
5637987,11741,1,AUBERVILLIERS,SECOURS A PERSONNE,3892,5885,12,vendredi,,,,
6057988,11742,1,ALFORTVILLE,SECOURS A PERSONNE,3897,4148,20,vendredi,,,,
7867988,11743,1,IVRY-SUR-SEINE,SECOURS A PERSONNE,3897,2742,0,samedi,,,,
2117988,11744,0,CHOISY-LE-ROI,Autres,3899,442,22,vendredi,,,,
7427988,11745,0,THIAIS,SECOURS A PERSONNE,3971,4793,16,vendredi,,,,
7917987,11746,0,ISSY-LES-MOULINEAUX,INCENDIE,3986,1265,18,vendredi,,,,
5057985,11747,0,AUBERVILLIERS,INCENDIE,3997,33090,9,jeudi,,,,
6037990,11748,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,4005,2195,6,samedi,,,,
6677987,11749,0,8EME ARRONDISSEMENT,SECOURS A PERSONNE,4005,79876,15,vendredi,,,,
9757988,11750,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,4005,2808,18,vendredi,,,,
7707987,11751,1,MALAKOFF,SECOURS A PERSONNE,4007,2476,18,vendredi,,,,
9257988,11752,1,MALAKOFF,SECOURS A PERSONNE,4007,4469,7,vendredi,,,,
1827989,11753,1,ROSNY-SOUS-BOIS,SECOURS A PERSONNE,4008,1219,18,vendredi,,,,
6857987,11754,1,ROSNY-SOUS-BOIS,SECOURS A PERSONNE,4008,3804,15,vendredi,,,,
3807988,11755,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,4042,1848,11,vendredi,,,,
4277987,11756,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,4042,5462,8,vendredi,,,,
2077989,11757,1,3EME ARRONDISSEMENT,SECOURS A PERSONNE,4045,4724,4,samedi,,,,
8247988,11758,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,4045,5183,21,vendredi,,,,
8047987,11759,1,STAINS,SECOURS A PERSONNE,4052,6630,18,vendredi,,,,
6527987,11760,1,SAINT-DENIS,SECOURS A PERSONNE,4052,3614,14,vendredi,,,,
5277987,11761,0,PANTIN,SECOURS A PERSONNE,4058,4243,12,vendredi,,,,
8937988,11762,1,ROMAINVILLE,ACCIDENT,4058,7300,17,vendredi,,,,
5957988,11763,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,4065,2573,18,vendredi,,,,
1597989,11764,1,SEVRAN,SECOURS A PERSONNE,4065,2636,14,vendredi,,,,
7097988,11765,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,4065,4065,11,vendredi,,,,
7917988,11766,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4066,2817,3,samedi,,,,
5537988,11767,1,5EME ARRONDISSEMENT,SECOURS A PERSONNE,4068,1428,23,vendredi,,,,
8937988,11768,0,ROMAINVILLE,ACCIDENT,4081,311,17,vendredi,,,,
917989,11769,1,LILAS (LES),SECOURS A PERSONNE,4081,6116,21,vendredi,,,,
6377987,11770,1,EPINAY-SUR-SEINE,SECOURS A PERSONNE,4203,3879,14,vendredi,,,,
8677988,11771,1,PIERREFITTE-SUR-SEINE,SECOURS A PERSONNE,4203,7249,11,vendredi,,,,
5977988,11772,1,SAINT-OUEN,SECOURS A PERSONNE,4205,4993,18,vendredi,,,,
6677988,11773,1,CHOISY-LE-ROI,SECOURS A PERSONNE,4207,6659,8,vendredi,,,,
8187990,11774,1,9EME ARRONDISSEMENT,SECOURS A PERSONNE,4208,1350,6,samedi,,,,
1007989,11775,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,4208,4043,0,samedi,,,,
9517988,11776,0,MAISONS-ALFORT,SECOURS A PERSONNE,4212,3363,13,vendredi,,,,
7817987,11777,1,SAINT-MAUR-DES-FOSSES,SECOURS A PERSONNE,4212,3903,18,vendredi,,,,
4977988,11778,1,CHEVILLY-LARUE,ACCIDENT,4221,6423,11,vendredi,,,,
9157988,11779,1,THIAIS,SECOURS A PERSONNE,4221,4508,22,vendredi,,,,
2967989,11780,1,CHEVILLY-LARUE,SECOURS A PERSONNE,4221,79892,2,samedi,,,,
377988,11781,1,SEVRAN,SECOURS A PERSONNE,4231,2685,0,vendredi,,,,
7747988,11782,1,TREMBLAY-EN-FRANCE,SECOURS A PERSONNE,4231,4723,21,vendredi,,,,
2997989,11783,1,ANTONY,SECOURS A PERSONNE,4239,1988,2,samedi,,,,
3897990,11784,1,ANTONY,SECOURS A PERSONNE,4239,2302,5,samedi,,,,
5657988,11785,0,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4288,3275,19,vendredi,,,,
1837988,11786,0,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4288,3788,12,vendredi,,,,
4807988,11787,0,SAINT-DENIS,INCENDIE,4389,4096,8,vendredi,,,,
237992,11788,1,KREMLIN-BICETRE (LE),SECOURS A PERSONNE,3833,3335,15,dimanche,,,,
3307992,11789,1,VILLEJUIF,SECOURS A PERSONNE,3833,2276,8,dimanche,,,,
9797992,11790,0,14EME ARRONDISSEMENT,SECOURS A PERSONNE,3836,7,9,dimanche,,,,
9037991,11791,0,15EME ARRONDISSEMENT,SECOURS A PERSONNE,3836,7,10,dimanche,,,,
1597992,11792,0,RAINCY (LE),SECOURS A PERSONNE,3869,6,13,dimanche,,,,
4297991,11793,0,BLANC-MESNIL (LE),SECOURS A PERSONNE,3872,10,23,dimanche,,,,
9907991,11794,0,10EME ARRONDISSEMENT,SECOURS A PERSONNE,3882,5,22,dimanche,,,,
8237992,11795,1,ASNIERES-SUR-SEINE,SECOURS A PERSONNE,3891,3195,23,dimanche,,,,
5987991,11796,1,AUBERVILLIERS,SECOURS A PERSONNE,3892,2828,23,dimanche,,,,
477992,11797,1,VITRY-SUR-SEINE,SECOURS A PERSONNE,3897,2339,19,dimanche,,,,
3547992,11798,1,BOISSY-SAINT-LEGER,SECOURS A PERSONNE,3899,4231,9,dimanche,,,,
6067991,11799,1,VILLENEUVE-SAINT-GEORGES,SECOURS A PERSONNE,3899,3814,7,dimanche,,,,
3187991,11800,0,13EME ARRONDISSEMENT,SECOURS A PERSONNE,3972,3701,19,dimanche,,,,
5367991,11801,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,4005,1998,23,dimanche,,,,
4267991,11802,1,ISSY-LES-MOULINEAUX,SECOURS A PERSONNE,4007,6741,22,dimanche,,,,
4317991,11803,0,LIVRY-GARGAN,ACCIDENT,4041,79914,23,dimanche,,,,
3477992,11804,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4044,2521,9,dimanche,,,,
9177991,11805,1,19EME ARRONDISSEMENT,Autres,4044,1162,13,dimanche,,,,
2407991,11806,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,4045,3391,8,dimanche,,,,
1817992,11807,1,3EME ARRONDISSEMENT,SECOURS A PERSONNE,4045,2869,7,dimanche,,,,
9317991,11808,0,LILAS (LES),SECOURS A PERSONNE,4049,79919,17,dimanche,,,,
367992,11809,1,CHATENAY-MALABRY,ACCIDENT,4054,9490,17,dimanche,,,,
4267991,11810,1,ISSY-LES-MOULINEAUX,SECOURS A PERSONNE,4054,6443,22,dimanche,,,,
3627991,11811,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,4066,3173,7,dimanche,,,,
3277992,11812,0,11EME ARRONDISSEMENT,Autres,4066,939,8,dimanche,,,,
6377991,11813,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,4068,3316,14,dimanche,,,,
3617992,11814,1,PRE-SAINT-GERVAIS (LE),SECOURS A PERSONNE,4081,1777,10,dimanche,,,,
5807991,11815,0,15EME ARRONDISSEMENT,Autres,4204,88,21,dimanche,,,,
507992,11816,1,ISSY-LES-MOULINEAUX,SECOURS A PERSONNE,4204,4614,19,dimanche,,,,
8937991,11817,1,VILLENEUVE-LE-ROI,SECOURS A PERSONNE,4207,4682,8,dimanche,,,,
9847992,11818,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,4208,4535,10,dimanche,,,,
2927991,11819,1,MALAKOFF,SECOURS A PERSONNE,4217,4168,9,dimanche,,,,
7177992,11820,0,14EME ARRONDISSEMENT,SECOURS A PERSONNE,4217,1304,20,dimanche,,,,
3867991,11821,1,CLICHY-SOUS-BOIS,SECOURS A PERSONNE,4231,2963,14,dimanche,,,,
3167992,11822,1,LIVRY-GARGAN,SECOURS A PERSONNE,4231,5027,7,dimanche,,,,
6567992,11823,0,FRESNES,SECOURS A PERSONNE,4239,2758,19,dimanche,,,,
8517992,11824,1,ANTONY,SECOURS A PERSONNE,4239,1441,0,dimanche,,,,
5737992,11825,0,RUEIL-MALMAISON,Autres,4318,4195,16,dimanche,,,,
5107991,11826,0,GAGNY,SECOURS A PERSONNE,4602,2436,18,dimanche,,,,
6907991,11827,1,COLOMBES,SECOURS A PERSONNE,4651,3655,9,dimanche,,,,
5057985,11828,0,AUBERVILLIERS,INCENDIE,4697,3232,23,jeudi,,,,
2937991,11829,0,14EME ARRONDISSEMENT,Autres,4698,3783,9,dimanche,,,,
2397992,11830,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4963,79922,19,dimanche,,,,
9417991,11831,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4963,1344,18,dimanche,,,,
4027992,11832,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,4965,4030,11,dimanche,,,,
6357991,11833,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4965,2035,13,dimanche,,,,
5047992,11834,1,CHAMPIGNY-SUR-MARNE,SECOURS A PERSONNE,5087,6388,15,dimanche,,,,
9787991,11835,1,CHAMPIGNY-SUR-MARNE,SECOURS A PERSONNE,5087,4701,12,dimanche,,,,
9107991,11836,1,ASNIERES-SUR-SEINE,SECOURS A PERSONNE,5089,3166,12,dimanche,,,,
7993,11837,0,12EME ARRONDISSEMENT,Autres,5091,1116,17,dimanche,,,,
3367992,11838,1,CLAMART,SECOURS A PERSONNE,5137,4394,8,dimanche,,,,
4377992,11839,1,MEUDON,SECOURS A PERSONNE,5137,4496,12,dimanche,,,,
4657991,11840,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5144,5083,9,dimanche,,,,
5107992,11841,1,4EME ARRONDISSEMENT,SECOURS A PERSONNE,5144,2558,16,dimanche,,,,
6207992,11842,1,SAINT-DENIS,SECOURS A PERSONNE,5145,4289,18,dimanche,,,,
2177992,11843,1,CLICHY,SECOURS A PERSONNE,5145,2534,15,dimanche,,,,
3917992,11844,1,CLICHY,SECOURS A PERSONNE,5145,4307,11,dimanche,,,,
7647992,11845,1,6EME ARRONDISSEMENT,SECOURS A PERSONNE,5149,2955,21,dimanche,,,,
7077991,11846,0,STAINS,ACCIDENT,5157,3305,13,dimanche,,,,
8607991,11847,0,STAINS,INCENDIE,5157,2283,13,dimanche,,,,
4227991,11848,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5178,79914,21,dimanche,,,,
7007991,11849,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5178,3663,12,dimanche,,,,
6537988,11850,0,STAINS,SECOURS A PERSONNE,4389,1645,12,vendredi,,,,
167988,11851,0,PAVILLONS-SOUS-BOIS (LES),SECOURS A PERSONNE,4597,79880,23,vendredi,,,,
3107988,11852,0,VILLEJUIF,Autres,4600,2772,16,vendredi,,,,
9137987,11853,0,13EME ARRONDISSEMENT,INCENDIE,4652,3402,21,vendredi,,,,
5057985,11854,0,AUBERVILLIERS,INCENDIE,4655,4860,7,jeudi,,,,
9047987,11855,1,SAINT-OUEN,SECOURS A PERSONNE,4687,5156,20,vendredi,,,,
1587989,11856,0,SAINT-DENIS,Autres,4697,1533,13,vendredi,,,,
2577989,11857,0,SAINT-DENIS,Autres,4697,726,13,vendredi,,,,
8937988,11858,0,ROMAINVILLE,ACCIDENT,4943,2195,17,vendredi,,,,
1047989,11859,0,20EME ARRONDISSEMENT,INCENDIE,4943,79891,2,samedi,,,,
5717988,11860,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4965,2306,1,samedi,,,,
4417988,11861,1,19EME ARRONDISSEMENT,SECOURS A PERSONNE,4965,3431,0,samedi,,,,
687988,11862,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5005,3471,1,samedi,,,,
1207988,11863,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5005,2709,2,samedi,,,,
7927987,11864,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5084,3048,18,vendredi,,,,
8307987,11865,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5084,2239,19,vendredi,,,,
5927988,11866,0,GENNEVILLIERS,ACCIDENT,5089,2966,17,vendredi,,,,
767989,11867,1,GENNEVILLIERS,SECOURS A PERSONNE,5089,4935,19,vendredi,,,,
7627987,11868,0,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5091,3556,17,vendredi,,,,
1927989,11869,0,15EME ARRONDISSEMENT,SECOURS A PERSONNE,5094,2703,21,vendredi,,,,
4427988,11870,1,NEUILLY-SUR-SEINE,SECOURS A PERSONNE,5097,1821,0,samedi,,,,
6217987,11871,1,CLAMART,SECOURS A PERSONNE,5137,2842,14,vendredi,,,,
7547988,11872,1,CHATILLON,SECOURS A PERSONNE,5137,8029,18,vendredi,,,,
8277987,11873,1,4EME ARRONDISSEMENT,ACCIDENT,5144,4470,19,vendredi,,,,
987989,11874,1,5EME ARRONDISSEMENT,SECOURS A PERSONNE,5144,4125,23,vendredi,,,,
747989,11875,1,SAINT-OUEN,SECOURS A PERSONNE,5145,2002,18,vendredi,,,,
5997987,11876,0,18EME ARRONDISSEMENT,Autres,5145,1648,13,vendredi,,,,
7067990,11877,1,COURNEUVE (LA),SECOURS A PERSONNE,5146,2659,5,samedi,,,,
1567988,11878,1,2EME ARRONDISSEMENT,SECOURS A PERSONNE,5149,2981,4,samedi,,,,
7787987,11879,1,SAINT-MAUR-DES-FOSSES,SECOURS A PERSONNE,5154,4338,18,vendredi,,,,
1777988,11880,0,MEUDON,Autres,5155,14,10,vendredi,,,,
2147989,11881,0,SAINT-MAUR-DES-FOSSES,Autres,5166,12,9,vendredi,,,,
7007988,11882,0,VITRY-SUR-SEINE,Autres,5178,987,9,vendredi,,,,
4187987,11883,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5178,2803,7,vendredi,,,,
7947987,11884,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5178,3049,18,vendredi,,,,
7847987,11885,1,VINCENNES,SECOURS A PERSONNE,5179,5058,18,vendredi,,,,
4107988,11886,0,MONTREUIL,SECOURS A PERSONNE,5179,25,17,vendredi,,,,
9057988,11887,0,GAGNY,Autres,5196,2697,10,vendredi,,,,
1277989,11888,0,SURESNES,Autres,5197,4215,18,vendredi,,,,
7137988,11889,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,5216,2919,11,vendredi,,,,
3957988,11890,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,5216,2551,13,vendredi,,,,
5067987,11891,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5218,4317,10,vendredi,,,,
4017987,11892,1,PANTIN,SECOURS A PERSONNE,5219,4057,6,vendredi,,,,
5377988,11893,1,8EME ARRONDISSEMENT,SECOURS A PERSONNE,5223,5514,19,vendredi,,,,
2897989,11894,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5224,1460,23,vendredi,,,,
4447987,11895,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5224,3753,9,vendredi,,,,
5737988,11896,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5226,4687,10,vendredi,,,,
3937988,11897,0,CHARENTON-LE-PONT,INCENDIE,5227,3952,13,vendredi,,,,
6517987,11898,0,DRANCY,SECOURS A PERSONNE,5228,10627,15,vendredi,,,,
2307988,11899,0,VITRY-SUR-SEINE,Autres,5240,2482,4,samedi,,,,
7837988,11900,0,COLOMBES,Autres,5251,1599,23,vendredi,,,,
5457988,11901,0,ASNIERES-SUR-SEINE,Autres,5251,2286,20,vendredi,,,,
1047989,11902,0,20EME ARRONDISSEMENT,INCENDIE,5256,79891,2,samedi,,,,
2277991,11903,0,TREMBLAY-EN-FRANCE,SECOURS A PERSONNE,5285,79912,6,samedi,,,,
4617987,11904,1,8EME ARRONDISSEMENT,SECOURS A PERSONNE,5293,4680,9,vendredi,,,,
7247988,11905,1,9EME ARRONDISSEMENT,SECOURS A PERSONNE,5293,2491,13,vendredi,,,,
6907987,11906,0,PUTEAUX,Autres,5303,1555,15,vendredi,,,,
4377987,11907,1,COLOMBES,SECOURS A PERSONNE,5303,3154,8,vendredi,,,,
5957987,11908,1,CRETEIL,SECOURS A PERSONNE,5305,2264,13,vendredi,,,,
1937988,11909,1,SAINT-MAUR-DES-FOSSES,SECOURS A PERSONNE,5305,5549,15,vendredi,,,,
5847987,11910,1,SAINT-CLOUD,SECOURS A PERSONNE,5330,3770,12,vendredi,,,,
6357987,11911,1,RUEIL-MALMAISON,ACCIDENT,5330,6390,14,vendredi,,,,
7517988,11912,1,ISSY-LES-MOULINEAUX,SECOURS A PERSONNE,5331,5110,18,vendredi,,,,
6567988,11913,1,ISSY-LES-MOULINEAUX,SECOURS A PERSONNE,5331,4741,13,vendredi,,,,
1377989,11914,1,BLANC-MESNIL (LE),SECOURS A PERSONNE,5337,2751,9,vendredi,,,,
8397988,11915,1,6EME ARRONDISSEMENT,SECOURS A PERSONNE,5338,3044,1,samedi,,,,
